자치구,법정동,아파트,년,거래건수,평균거래금액,최근거래일,가격대
서초구,서초동,더샵서초,2025,9,185000.0,2025-11-03,15억~20억
관악구,신림동,현대,2025,9,47577.77777777778,2025-12-12,10억 미만
동작구,동작동,금강KCC,2023,9,103111.11111111111,2023-09-28,10억~15억
동작구,대방동,성원,2023,9,111222.22222222222,2023-12-29,10억~15억
노원구,공릉동,한일휴니스빌,2024,9,12555.555555555555,2024-11-05,10억 미만
영등포구,여의도동,진주,2023,9,142528.66666666666,2023-11-02,10억~15억
서대문구,연희동,성원,2023,9,80100.0,2023-09-26,10억 미만
구로구,개봉동,신개봉삼환,2025,9,56866.666666666664,2025-11-17,10억 미만
강남구,압구정동,한양4,2025,9,723555.5555555555,2025-06-05,20억 이상
강북구,미아동,송천센트레빌,2023,9,86944.44444444444,2023-11-15,10억 미만
강북구,미아동,미아한일유앤아이,2025,9,70144.44444444444,2025-12-13,10억 미만
마포구,중동,건영월드컵,2024,9,77166.66666666667,2024-11-08,10억 미만
노원구,상계동,극동늘푸른,2025,9,50255.555555555555,2025-10-15,10억 미만
서초구,방배동,임광,2025,9,230966.66666666666,2025-10-03,20억 이상
영등포구,여의도동,미성,2023,9,203222.22222222222,2023-07-13,20억 이상
영등포구,여의도동,목화,2025,9,249222.22222222222,2025-10-23,20억 이상
강북구,번동,기산그린,2025,9,45111.11111111111,2025-11-12,10억 미만
영등포구,여의도동,은하,2025,9,290500.0,2025-10-13,20억 이상
영등포구,여의도동,삼익,2024,9,222777.77777777778,2024-11-14,20억 이상
도봉구,도봉동,래미안도봉,2024,9,63933.333333333336,2024-11-05,10억 미만
송파구,방이동,방이금호어울림,2025,9,104100.0,2025-10-15,10억~15억
송파구,방이동,방이금호어울림,2024,9,99500.0,2024-11-11,10억 미만
용산구,용산동5가,용산파크타워(24-0),2024,9,303500.0,2024-11-16,20억 이상
서대문구,연희동,홍연,2025,9,38680.0,2025-10-27,10억 미만
서대문구,연희동,임광,2025,9,72888.88888888889,2025-09-26,10억 미만
서대문구,연희동,연희자이엘라,2025,9,16555.555555555555,2025-12-08,10억 미만
성북구,석관동,신동아파밀리에,2024,9,78522.22222222222,2024-10-15,10억 미만
강동구,길동,이편한세상강동에코포레,2023,9,100138.88888888889,2023-09-23,10억~15억
양천구,목동,진도1,2024,9,117611.11111111111,2024-11-30,10억~15억
양천구,신월동,길훈,2025,9,32155.555555555555,2025-12-31,10억 미만
강동구,천호동,두산위브센티움,2023,9,16844.444444444445,2023-12-28,10억 미만
노원구,상계동,노원현대,2024,9,67055.55555555556,2024-10-15,10억 미만
서초구,서초동,진흥아파트,2023,9,239555.55555555556,2023-10-24,20억 이상
강북구,번동,번동금호어울림,2025,9,47200.0,2025-11-10,10억 미만
동대문구,이문동,이문2차푸르지오,2025,9,74033.33333333333,2025-12-20,10억 미만
마포구,중동,마포중동현대,2024,9,75222.22222222222,2024-08-24,10억 미만
마포구,중동,마포중동현대,2023,9,70400.0,2023-08-03,10억 미만
중구,충무로5가,충무로헤센스마트,2025,9,25800.0,2025-12-01,10억 미만
양천구,신월동,대성유니드,2024,9,67833.33333333333,2024-12-27,10억 미만
동대문구,회기동,민족통일MJ캠퍼스경희대,2024,9,23866.666666666668,2024-12-15,10억 미만
서초구,서초동,한라비발디스튜디오193,2025,9,25288.88888888889,2025-09-22,10억 미만
송파구,가락동,한화오벨리스크,2023,9,28188.88888888889,2023-10-12,10억 미만
중랑구,신내동,동성아파트,2023,9,59755.555555555555,2023-11-04,10억 미만
동대문구,이문동,삼익,2024,9,59355.555555555555,2024-12-20,10억 미만
영등포구,양평동5가,동보,2025,9,93166.66666666667,2025-12-24,10억 미만
영등포구,양평동5가,동보,2024,9,80722.22222222222,2024-12-06,10억 미만
송파구,방이동,한양3,2024,9,180833.33333333334,2024-12-05,15억~20억
광진구,광장동,삼성광장1,2025,9,159188.88888888888,2025-06-19,15억~20억
강남구,청담동,래미안청담로이뷰,2025,9,362222.22222222225,2025-09-23,20억 이상
종로구,창신동,두산,2024,9,88466.66666666667,2024-11-13,10억 미만
강북구,수유동,극동,2025,9,53300.0,2025-12-06,10억 미만
서초구,양재동,신영체르니,2024,9,50500.0,2024-12-26,10억 미만
마포구,망원동,마포한강아이파크,2023,9,144888.88888888888,2023-11-29,10억~15억
은평구,응암동,응암동금호,2024,9,64188.77777777778,2024-12-24,10억 미만
은평구,응암동,위산일리온시티,2025,9,26511.11111111111,2025-11-23,10억 미만
노원구,상계동,불암현대,2024,9,48733.333333333336,2024-12-16,10억 미만
동대문구,이문동,래미안라그란데,2025,9,125294.77777777778,2025-03-15,10억~15억
용산구,원효로4가,강변삼성스위트,2024,9,116088.88888888889,2024-10-26,10억~15억
영등포구,양평동3가,현대3차,2024,9,92055.55555555556,2024-12-27,10억 미만
노원구,중계동,현대그린,2025,9,60488.88888888889,2025-12-13,10억 미만
서대문구,홍제동,인왕궁맨숀,2024,9,49201.666666666664,2024-11-29,10억 미만
강남구,대치동,개포우성1,2024,9,363944.44444444444,2024-12-07,20억 이상
서초구,우면동,서초호반써밋,2023,9,179211.11111111112,2023-10-30,15억~20억
서초구,우면동,서초네이처힐4단지,2024,9,145444.44444444444,2024-10-24,10억~15억
강북구,수유동,수유아름채,2025,9,24688.88888888889,2025-11-06,10억 미만
영등포구,양평동3가,삼호,2023,9,75666.66666666667,2023-12-07,10억 미만
서초구,잠원동,대우아이빌,2024,9,58555.555555555555,2024-12-05,10억 미만
송파구,가락동,롯데캐슬,2025,9,151833.33333333334,2025-10-29,15억~20억
도봉구,도봉동,중흥에스-클래스,2024,9,56788.88888888889,2024-12-06,10억 미만
영등포구,양평동3가,거성파스텔,2023,9,89722.22222222222,2023-12-28,10억 미만
중구,황학동,한양I-Class,2023,9,13522.222222222223,2023-11-17,10억 미만
중구,황학동,위너빌(Winnervill),2025,9,36944.444444444445,2025-12-08,10억 미만
은평구,응암동,녹번역센트레빌,2025,9,84344.44444444444,2025-12-05,10억 미만
양천구,신월동,롯데캐슬(1057-0),2025,9,75088.88888888889,2025-12-23,10억 미만
서초구,잠원동,롯데캐슬갤럭시,2025,9,345888.8888888889,2025-06-26,20억 이상
동대문구,용두동,청계천대성스카이렉스2,2024,9,82244.44444444444,2024-11-15,10억 미만
마포구,신수동,밤섬경남아너스빌,2023,9,111222.22222222222,2023-10-26,10억~15억
노원구,상계동,불암현대,2025,9,62133.333333333336,2025-11-14,10억 미만
금천구,독산동,독산동한양수자인,2025,9,66633.33333333333,2025-10-16,10억 미만
금천구,독산동,독산동한양수자인,2024,9,67461.11111111111,2024-11-08,10억 미만
은평구,진관동,은평뉴타운기자촌11단지,2023,9,74044.44444444444,2023-12-02,10억 미만
송파구,가락동,성원상떼빌,2024,9,117194.44444444444,2024-10-31,10억~15억
송파구,가락동,성원상떼빌,2023,9,110555.55555555556,2023-11-14,10억~15억
영등포구,양평동2가,삼성래미안,2023,9,84955.55555555556,2023-08-31,10억 미만
은평구,역촌동,위산엘리시움,2025,9,49166.666666666664,2025-12-23,10억 미만
도봉구,쌍문동,한양5,2024,9,48633.333333333336,2024-12-20,10억 미만
도봉구,창동,LIG건영캐스빌,2025,9,56133.333333333336,2025-12-03,10억 미만
구로구,고척동,경남2,2024,9,47533.333333333336,2024-12-18,10억 미만
강남구,압구정동,한양3,2024,9,431222.22222222225,2024-10-25,20억 이상
동작구,상도동,상도현대,2024,9,67888.88888888889,2024-10-18,10억 미만
광진구,구의동,구의강변우성아파트,2023,9,108422.22222222222,2023-11-29,10억~15억
관악구,봉천동,서울대입구삼성,2024,9,81044.44444444444,2024-11-03,10억 미만
관악구,봉천동,신봉,2025,9,60166.666666666664,2025-11-13,10억 미만
송파구,신천동,잠실더샵스타파크,2024,9,272111.1111111111,2024-11-30,20억 이상
관악구,봉천동,서울대입구한양아이클래스,2024,9,18188.88888888889,2024-11-12,10억 미만
관악구,봉천동,서울대입구아이원(1560-62),2025,9,91500.0,2025-12-01,10억 미만
동작구,상도동,씨티아모리움,2024,9,13766.666666666666,2024-12-31,10억 미만
강서구,가양동,가양우성,2024,9,87833.33333333333,2024-12-06,10억 미만
용산구,이촌동,동부센트레빌,2023,9,196777.77777777778,2023-12-29,15억~20억
강동구,천호동,강동밀레니얼중흥S-클래스,2024,9,147755.55555555556,2024-10-23,10억~15억
강동구,암사동,한강포스파크,2025,9,98444.44444444444,2025-09-22,10억 미만
동대문구,용두동,용두롯데캐슬리치,2024,9,99000.0,2024-08-09,10억 미만
은평구,응암동,위산일리온시티,2024,9,27711.11111111111,2024-12-25,10억 미만
동대문구,휘경동,브라운스톤휘경,2025,9,82722.22222222222,2025-12-24,10억 미만
서대문구,창천동,3RU-City,2024,9,19722.222222222223,2024-12-13,10억 미만
구로구,고척동,동아한신,2024,9,67877.77777777778,2024-12-01,10억 미만
성북구,보문동1가,보문리슈빌하우트,2024,9,105722.22222222222,2024-12-16,10억~15억
송파구,신천동,더샵스타리버,2024,9,197777.77777777778,2024-11-06,15억~20억
관악구,봉천동,브라운스톤관악,2025,9,78300.0,2025-12-18,10억 미만
서대문구,홍은동,힐스테이트홍은포레스트,2024,9,93138.88888888889,2024-12-31,10억 미만
동대문구,용두동,용두두산위브,2024,9,96777.77777777778,2024-07-07,10억 미만
강동구,암사동,삼성광나루,2023,9,95155.55555555556,2023-09-16,10억 미만
용산구,이촌동,삼익,2024,9,232277.77777777778,2024-11-30,20억 이상
서초구,잠원동,신반포7,2024,9,314066.6666666667,2024-12-20,20억 이상
강남구,대치동,래미안대치하이스턴,2025,9,323000.0,2025-10-24,20억 이상
중랑구,상봉동,상봉어반뷰,2025,9,11488.888888888889,2025-11-01,10억 미만
양천구,신월동,신안약수,2024,9,63300.0,2024-12-21,10억 미만
양천구,신월동,수명산롯데캐슬,2025,9,72661.11111111111,2025-12-05,10억 미만
양천구,신월동,수명산롯데캐슬,2024,9,68944.44444444444,2024-11-27,10억 미만
도봉구,창동,LIG건영캐스빌,2024,9,60344.444444444445,2024-12-05,10억 미만
강동구,둔촌동,둔촌하이츠,2023,9,87422.22222222222,2023-10-09,10억 미만
중구,회현동2가,쌍용남산플래티넘,2023,9,199222.22222222222,2023-11-10,15억~20억
중구,회현동1가,남산롯데캐슬아이리스,2023,9,148388.88888888888,2023-12-28,10억~15억
용산구,이촌동,우성,2023,9,143022.22222222222,2023-12-09,10억~15억
영등포구,신길동,신길파크자이,2023,9,113977.77777777778,2023-06-19,10억~15억
마포구,하중동,한강밤섬자이,2023,9,213888.88888888888,2023-08-14,20억 이상
마포구,토정동,한강삼성,2023,9,121322.22222222222,2023-11-11,10억~15억
구로구,항동,현대홈타운스위트,2024,9,66833.33333333333,2024-08-31,10억 미만
영등포구,신길동,삼성,2024,9,64888.88888888889,2024-12-05,10억 미만
강남구,역삼동,테헤란아이파크,2023,9,275000.0,2023-11-01,20억 이상
광진구,구의동,구의현대6단지,2023,9,113388.88888888889,2023-09-06,10억~15억
광진구,구의동,강변에스케이뷰,2025,9,152133.33333333334,2025-10-01,15억~20억
송파구,가락동,강남팰리스,2025,9,70777.77777777778,2025-09-25,10억 미만
송파구,가락동,강남팰리스,2024,9,74255.55555555556,2024-11-26,10억 미만
동대문구,장안동,장안삼성쉐르빌,2025,9,76516.66666666667,2025-10-19,10억 미만
용산구,이촌동,이촌동삼성리버스위트,2025,9,336666.6666666667,2025-07-08,20억 이상
구로구,항동,항동제일풍경채포레스트,2025,9,69388.88888888889,2025-11-29,10억 미만
구로구,고척동,한일유앤아이,2024,9,60366.666666666664,2024-11-02,10억 미만
구로구,고척동,한성,2024,9,36944.444444444445,2024-08-19,10억 미만
구로구,고척동,센츄리,2024,9,62200.0,2024-12-01,10억 미만
노원구,월계동,청백3,2025,9,36611.11111111111,2025-12-12,10억 미만
양천구,신월동,벽산블루밍2단지,2024,9,73588.88888888889,2024-12-16,10억 미만
서초구,잠원동,한신로얄,2023,9,178666.66666666666,2023-11-17,15억~20억
서초구,방배동,방배우성,2024,9,163055.55555555556,2024-11-02,15억~20억
강서구,내발산동,마곡수명산파크7단지,2023,9,75944.44444444444,2023-12-15,10억 미만
동대문구,용두동,래미안엘리니티,2023,9,119833.33333333333,2023-11-02,10억~15억
동작구,신대방동,신대방,2025,9,58777.77777777778,2025-12-06,10억 미만
동작구,상도동,상도두산위브,2025,9,137688.88888888888,2025-10-14,10억~15억
서초구,잠원동,훼미리,2023,9,187777.77777777778,2023-08-19,15억~20억
서초구,잠원동,현대,2024,9,203222.22222222222,2024-11-27,20억 이상
서초구,잠원동,한신타워,2025,9,284611.1111111111,2025-12-08,20억 이상
서초구,잠원동,한신타워,2024,9,201500.0,2024-11-16,20억 이상
구로구,천왕동,천왕연지타운2단지,2023,9,83555.55555555556,2023-10-15,10억 미만
양천구,목동,대원칸타빌2,2024,9,132855.55555555556,2024-12-21,10억~15억
은평구,증산동,DMC센트럴자이(2단지),2024,9,118166.66666666667,2024-12-18,10억~15억
양천구,신월동,신월동금용,2025,9,46583.333333333336,2025-12-17,10억 미만
송파구,신천동,한신잠실코아,2023,9,92111.11111111111,2023-09-04,10억 미만
강동구,강일동,강일리버파크6단지,2024,9,91588.88888888889,2024-12-21,10억 미만
강동구,강일동,강일리버파크6단지,2023,9,88166.66666666667,2023-11-11,10억 미만
영등포구,신길동,남서울,2025,9,93569.0,2025-07-12,10억 미만
용산구,이태원동,남산대림,2024,9,173888.88888888888,2024-11-26,15억~20억
중랑구,상봉동,리더스,2024,9,29688.88888888889,2024-09-06,10억 미만
영등포구,문래동6가,한신,2025,9,76111.11111111111,2025-09-28,10억 미만
마포구,신공덕동,대우메트로디오빌,2025,9,35350.0,2025-12-15,10억 미만
구로구,오류동,우림필유,2025,9,55100.0,2025-12-20,10억 미만
양천구,목동,금호1,2025,9,133276.66666666666,2025-10-15,10억~15억
광진구,자양동,현대3,2024,9,121111.11111111111,2024-10-28,10억~15억
성북구,돈암동,동부센트레빌,2024,9,87772.22222222222,2024-08-29,10억 미만
구로구,고척동,청구,2024,9,54033.333333333336,2024-12-21,10억 미만
구로구,오류동,동부(105동~106동),2024,9,55677.77777777778,2024-08-02,10억 미만
성동구,금호동3가,금호1차푸르지오,2023,9,105611.11111111111,2023-12-16,10억~15억
영등포구,문래동3가,문래힐스테이트,2023,9,150522.22222222222,2023-11-23,15억~20억
동대문구,답십리동,한일노벨리아,2024,9,21888.88888888889,2024-11-15,10억 미만
송파구,신천동,잠실아이스페이스,2025,9,115800.0,2025-12-27,10억~15억
강남구,율현동,강남한신휴플러스6단지,2025,9,138388.88888888888,2025-11-15,10억~15억
구로구,오류동,동선,2024,9,47777.77777777778,2024-08-14,10억 미만
동대문구,답십리동,현대썬앤빌청계,2023,9,14777.777777777777,2023-09-25,10억 미만
강남구,대치동,테헤란로대우아이빌(891-6),2023,9,54011.11111111111,2023-11-07,10억 미만
영등포구,문래동3가,문래건영,2025,9,92822.22222222222,2025-11-22,10억 미만
성북구,길음동,길음현대,2025,9,52877.77777777778,2025-12-06,10억 미만
양천구,신정동,대림e-편한세상,2024,9,91088.88888888889,2024-11-09,10억 미만
은평구,신사동,신성,2025,9,44788.88888888889,2025-12-12,10억 미만
은평구,신사동,신사성원,2025,9,52138.88888888889,2025-12-06,10억 미만
동작구,사당동,삼성,2025,9,90388.88888888889,2025-09-28,10억 미만
서대문구,북가좌동,DMC현대아파트,2023,9,63811.0,2023-10-30,10억 미만
동작구,신대방동,신동아,2025,9,50933.333333333336,2025-12-10,10억 미만
중랑구,묵동,한국,2025,9,62000.0,2025-10-17,10억 미만
영등포구,대림동,현대2,2024,9,75077.77777777778,2024-12-09,10억 미만
강서구,등촌동,동성,2024,9,108222.22222222222,2024-08-29,10억~15억
강동구,성내동,코오롱(1차),2024,9,82788.88888888889,2024-12-26,10억 미만
용산구,한남동,나인원한남,2024,9,1442000.0,2024-08-13,20억 이상
구로구,신도림동,대림e-편한세상5,2023,9,109055.55555555556,2023-12-26,10억~15억
송파구,오금동,한두리,2025,9,51555.555555555555,2025-11-25,10억 미만
송파구,오금동,쌍용스윗닷홈1단지,2025,9,131377.77777777778,2025-12-19,10억~15억
동작구,본동,유원강변,2024,9,130166.66666666667,2024-12-20,10억~15억
중구,순화동,바비엥3,2025,9,63277.77777777778,2025-12-01,10억 미만
영등포구,대림동,한솔솔파크,2024,9,80666.66666666667,2024-11-07,10억 미만
